State,County,Party,St_FIPS,County_FIPS,Candidate,Percentage,Votes
mt,Big Horn County,D,30,30003,Steve Bullock,62.33,2683
mt,Big Horn County,R,30,30003,Greg Gianforte,34.45,1483
mt,Big Horn County,Lib,30,30003,Ted Dunlap,3.2,138
mt,Blaine County,D,30,30005,Steve Bullock,58.41,1610
mt,Blaine County,R,30,30005,Greg Gianforte,38.96,1074
mt,Blaine County,Lib,30,30005,Ted Dunlap,2.61,72
mt,Broadwater County,R,30,30007,Greg Gianforte,57.14,1820
mt,Broadwater County,D,30,30007,Steve Bullock,39.62,1262
mt,Broadwater County,Lib,30,30007,Ted Dunlap,3.23,103
mt,Carbon County,R,30,30009,Greg Gianforte,51.45,3130
mt,Carbon County,D,30,30009,Steve Bullock,45.42,2763
mt,Carbon County,Lib,30,30009,Ted Dunlap,3.12,190
mt,Carter County,R,30,30011,Greg Gianforte,81.84,649
mt,Carter County,D,30,30011,Steve Bullock,16.14,128
mt,Carter County,Lib,30,30011,Ted Dunlap,2.01,16
mt,Cascade County,D,30,30013,Steve Bullock,53.7,18787
mt,Cascade County,R,30,30013,Greg Gianforte,43.39,15181
mt,Cascade County,Lib,30,30013,Ted Dunlap,2.89,1014
mt,Chouteau County,R,30,30015,Greg Gianforte,50.78,1364
mt,Chouteau County,D,30,30015,Steve Bullock,46.64,1253
mt,Chouteau County,Lib,30,30015,Ted Dunlap,2.56,69
mt,Custer County,R,30,30017,Greg Gianforte,57.35,3026
mt,Custer County,D,30,30017,Steve Bullock,38.87,2051
mt,Custer County,Lib,30,30017,Ted Dunlap,3.77,199
mt,Daniels County,R,30,30019,Greg Gianforte,70.51,648
mt,Daniels County,D,30,30019,Steve Bullock,25.89,238
mt,Daniels County,Lib,30,30019,Ted Dunlap,3.59,33
mt,Dawson County,R,30,30021,Greg Gianforte,71.03,3125
mt,Dawson County,D,30,30021,Steve Bullock,24.36,1072
mt,Dawson County,Lib,30,30021,Ted Dunlap,4.59,202
mt,Deer Lodge County,D,30,30023,Steve Bullock,69.6,2998
mt,Deer Lodge County,R,30,30023,Greg Gianforte,26.28,1132
mt,Deer Lodge County,Lib,30,30023,Ted Dunlap,4.1,177
mt,Fallon County,R,30,30025,Greg Gianforte,72.02,1058
mt,Fallon County,D,30,30025,Steve Bullock,24.98,367
mt,Fallon County,Lib,30,30025,Ted Dunlap,2.99,44
mt,Fergus County,R,30,30027,Greg Gianforte,60.68,3628
mt,Fergus County,D,30,30027,Steve Bullock,36.21,2165
mt,Fergus County,Lib,30,30027,Ted Dunlap,3.09,185
mt,Flathead County,R,30,30029,Greg Gianforte,55.59,26254
mt,Flathead County,D,30,30029,Steve Bullock,40.48,19117
mt,Flathead County,Lib,30,30029,Ted Dunlap,3.92,1853
mt,Gallatin County,D,30,30031,Steve Bullock,55.8,30201
mt,Gallatin County,R,30,30031,Greg Gianforte,40.9,22139
mt,Gallatin County,Lib,30,30031,Ted Dunlap,3.28,1779
mt,Garfield County,R,30,30033,Greg Gianforte,82.37,603
mt,Garfield County,D,30,30033,Steve Bullock,15.57,114
mt,Garfield County,Lib,30,30033,Ted Dunlap,2.04,15
mt,Glacier County,D,30,30035,Steve Bullock,72.9,3741
mt,Glacier County,R,30,30035,Greg Gianforte,24.59,1262
mt,Glacier County,Lib,30,30035,Ted Dunlap,2.49,128
mt,Golden Valley County,R,30,30037,Greg Gianforte,62.98,308
mt,Golden Valley County,D,30,30037,Steve Bullock,33.94,166
mt,Golden Valley County,Lib,30,30037,Ted Dunlap,3.06,15
mt,Granite County,R,30,30039,Greg Gianforte,53.63,973
mt,Granite County,D,30,30039,Steve Bullock,43.32,786
mt,Granite County,Lib,30,30039,Ted Dunlap,3.03,55
mt,Hill County,D,30,30041,Steve Bullock,57.29,3779
mt,Hill County,R,30,30041,Greg Gianforte,39.72,2620
mt,Hill County,Lib,30,30041,Ted Dunlap,2.98,197
mt,Jefferson County,R,30,30043,Greg Gianforte,52.17,3536
mt,Jefferson County,D,30,30043,Steve Bullock,44.9,3043
mt,Jefferson County,Lib,30,30043,Ted Dunlap,2.92,198
mt,Judith Basin County,R,30,30045,Greg Gianforte,58.43,717
mt,Judith Basin County,D,30,30045,Steve Bullock,39.2,481
mt,Judith Basin County,Lib,30,30045,Ted Dunlap,2.36,29
mt,Lake County,D,30,30047,Steve Bullock,48.64,6457
mt,Lake County,R,30,30047,Greg Gianforte,47.49,6304
mt,Lake County,Lib,30,30047,Ted Dunlap,3.86,513
mt,Lewis and Clark County,D,30,30049,Steve Bullock,60.08,21098
mt,Lewis and Clark County,R,30,30049,Greg Gianforte,37.38,13125
mt,Lewis and Clark County,Lib,30,30049,Ted Dunlap,2.52,888
mt,Liberty County,R,30,30051,Greg Gianforte,58.52,570
mt,Liberty County,D,30,30051,Steve Bullock,38.7,377
mt,Liberty County,Lib,30,30051,Ted Dunlap,2.77,27
mt,Lincoln County,R,30,30053,Greg Gianforte,60.67,5722
mt,Lincoln County,D,30,30053,Steve Bullock,35.02,3303
mt,Lincoln County,Lib,30,30053,Ted Dunlap,4.3,406
mt,Madison County,R,30,30057,Greg Gianforte,56.26,2731
mt,Madison County,D,30,30057,Steve Bullock,40.64,1973
mt,Madison County,Lib,30,30057,Ted Dunlap,3.09,150
mt,McCone County,R,30,30055,Greg Gianforte,74.48,794
mt,McCone County,D,30,30055,Steve Bullock,23.26,248
mt,McCone County,Lib,30,30055,Ted Dunlap,2.25,24
mt,Meagher County,R,30,30059,Greg Gianforte,60.26,599
mt,Meagher County,D,30,30059,Steve Bullock,36.61,364
mt,Meagher County,Lib,30,30059,Ted Dunlap,3.11,31
mt,Mineral County,R,30,30061,Greg Gianforte,49.44,1063
mt,Mineral County,D,30,30061,Steve Bullock,40.41,869
mt,Mineral County,Lib,30,30061,Ted Dunlap,10.13,218
mt,Missoula County,D,30,30063,Steve Bullock,65.22,38636
mt,Missoula County,R,30,30063,Greg Gianforte,31.45,18634
mt,Missoula County,Lib,30,30063,Ted Dunlap,3.31,1962
mt,Musselshell County,R,30,30065,Greg Gianforte,64.93,1596
mt,Musselshell County,D,30,30065,Steve Bullock,30.02,738
mt,Musselshell County,Lib,30,30065,Ted Dunlap,5.04,124
mt,Park County,D,30,30067,Steve Bullock,53.01,4947
mt,Park County,R,30,30067,Greg Gianforte,43.4,4050
mt,Park County,Lib,30,30067,Ted Dunlap,3.57,334
mt,Petroleum County,R,30,30069,Greg Gianforte,74.46,245
mt,Petroleum County,D,30,30069,Steve Bullock,22.49,74
mt,Petroleum County,Lib,30,30069,Ted Dunlap,3.03,10
mt,Phillips County,R,30,30071,Greg Gianforte,75.89,1684
mt,Phillips County,D,30,30071,Steve Bullock,22.12,491
mt,Phillips County,Lib,30,30071,Ted Dunlap,1.98,44
mt,Pondera County,R,30,30073,Greg Gianforte,50.71,1413
mt,Pondera County,D,30,30073,Steve Bullock,46.84,1305
mt,Pondera County,Lib,30,30073,Ted Dunlap,2.44,68
mt,Powder River County,R,30,30075,Greg Gianforte,73.16,777
mt,Powder River County,D,30,30075,Steve Bullock,24.1,256
mt,Powder River County,Lib,30,30075,Ted Dunlap,2.73,29
mt,Powell County,R,30,30077,Greg Gianforte,57.55,1630
mt,Powell County,D,30,30077,Steve Bullock,38.77,1098
mt,Powell County,Lib,30,30077,Ted Dunlap,3.67,104
mt,Prairie County,R,30,30079,Greg Gianforte,71.42,500
mt,Prairie County,D,30,30079,Steve Bullock,24.71,173
mt,Prairie County,Lib,30,30079,Ted Dunlap,3.85,27
mt,Ravalli County,R,30,30081,Greg Gianforte,55.29,12595
mt,Ravalli County,D,30,30081,Steve Bullock,41.1,9363
mt,Ravalli County,Lib,30,30081,Ted Dunlap,3.6,821
mt,Richland County,R,30,30083,Greg Gianforte,73.65,3562
mt,Richland County,D,30,30083,Steve Bullock,22.24,1076
mt,Richland County,Lib,30,30083,Ted Dunlap,4.09,198
mt,Roosevelt County,D,30,30085,Steve Bullock,54.71,1957
mt,Roosevelt County,R,30,30085,Greg Gianforte,41.03,1468
mt,Roosevelt County,Lib,30,30085,Ted Dunlap,4.24,152
mt,Rosebud County,R,30,30087,Greg Gianforte,57.04,1981
mt,Rosebud County,D,30,30087,Steve Bullock,40.25,1398
mt,Rosebud County,Lib,30,30087,Ted Dunlap,2.7,94
mt,Sanders County,R,30,30089,Greg Gianforte,57.5,3458
mt,Sanders County,D,30,30089,Steve Bullock,37.5,2255
mt,Sanders County,Lib,30,30089,Ted Dunlap,4.98,300
mt,Sheridan County,R,30,30091,Greg Gianforte,54.81,1030
mt,Sheridan County,D,30,30091,Steve Bullock,41.08,772
mt,Sheridan County,Lib,30,30091,Ted Dunlap,4.09,77
mt,Silver Bow County,D,30,30093,Steve Bullock,70.59,11871
mt,Silver Bow County,R,30,30093,Greg Gianforte,26.38,4437
mt,Silver Bow County,Lib,30,30093,Ted Dunlap,3.01,507
mt,Stillwater County,R,30,30095,Greg Gianforte,61.41,3013
mt,Stillwater County,D,30,30095,Steve Bullock,35.36,1735
mt,Stillwater County,Lib,30,30095,Ted Dunlap,3.22,158
mt,Sweet Grass County,R,30,30097,Greg Gianforte,64.41,1372
mt,Sweet Grass County,D,30,30097,Steve Bullock,32.91,701
mt,Sweet Grass County,Lib,30,30097,Ted Dunlap,2.67,57
mt,Teton County,R,30,30099,Greg Gianforte,54.03,1766
mt,Teton County,D,30,30099,Steve Bullock,43.72,1429
mt,Teton County,Lib,30,30099,Ted Dunlap,2.23,73
mt,Toole County,R,30,30101,Greg Gianforte,58.74,1209
mt,Toole County,D,30,30101,Steve Bullock,38.53,793
mt,Toole County,Lib,30,30101,Ted Dunlap,2.72,56
mt,Treasure County,R,30,30103,Greg Gianforte,61.74,276
mt,Treasure County,D,30,30103,Steve Bullock,35.57,159
mt,Treasure County,Lib,30,30103,Ted Dunlap,2.68,12
mt,Valley County,R,30,30105,Greg Gianforte,59.28,2341
mt,Valley County,D,30,30105,Steve Bullock,37.07,1464
mt,Valley County,Lib,30,30105,Ted Dunlap,3.64,144
mt,Wheatland County,R,30,30107,Greg Gianforte,56.59,545
mt,Wheatland County,D,30,30107,Steve Bullock,41.32,398
mt,Wheatland County,Lib,30,30107,Ted Dunlap,2.07,20
mt,Wibaux County,R,30,30109,Greg Gianforte,69.74,378
mt,Wibaux County,D,30,30109,Steve Bullock,26.38,143
mt,Wibaux County,Lib,30,30109,Ted Dunlap,3.87,21
mt,Yellowstone County,R,30,30111,Greg Gianforte,48.66,32692
mt,Yellowstone County,D,30,30111,Steve Bullock,47.92,32194
mt,Yellowstone County,Lib,30,30111,Ted Dunlap,3.41,2293
nc,Alamance County,R,37,37001,Pat McCrory,53.04,36945
nc,Alamance County,D,37,37001,Roy Cooper,45.13,31436
nc,Alamance County,Lib,37,37001,Lon Cecil,1.81,1266
nc,Alexander County,R,37,37003,Pat McCrory,72.48,13191
nc,Alexander County,D,37,37003,Roy Cooper,25.4,4624
nc,Alexander County,Lib,37,37003,Lon Cecil,2.1,383
nc,Alleghany County,R,37,37005,Pat McCrory,67.29,3558
nc,Alleghany County,D,37,37005,Roy Cooper,30.88,1633
nc,Alleghany County,Lib,37,37005,Lon Cecil,1.81,96
nc,Anson County,D,37,37007,Roy Cooper,55.69,5777
nc,Anson County,R,37,37007,Pat McCrory,43.22,4484
nc,Anson County,Lib,37,37007,Lon Cecil,1.07,112
nc,Ashe County,R,37,37009,Pat McCrory,65.82,8783
nc,Ashe County,D,37,37009,Roy Cooper,32.03,4274
nc,Ashe County,Lib,37,37009,Lon Cecil,2.13,285
nc,Avery County,R,37,37011,Pat McCrory,73.56,5954
nc,Avery County,D,37,37011,Roy Cooper,24.12,1953
nc,Avery County,Lib,37,37011,Lon Cecil,2.31,187
nc,Beaufort County,R,37,37013,Pat McCrory,61.48,14542
nc,Beaufort County,D,37,37013,Roy Cooper,37.16,8790
nc,Beaufort County,Lib,37,37013,Lon Cecil,1.35,320
nc,Bertie County,D,37,37015,Roy Cooper,59.56,5562
nc,Bertie County,R,37,37015,Pat McCrory,39.82,3719
nc,Bertie County,Lib,37,37015,Lon Cecil,0.61,57
nc,Bladen County,R,37,37017,Pat McCrory,52.72,8272
nc,Bladen County,D,37,37017,Roy Cooper,46.06,7227
nc,Bladen County,Lib,37,37017,Lon Cecil,1.2,189
nc,Brunswick County,R,37,37019,Pat McCrory,60.28,40477
nc,Brunswick County,D,37,37019,Roy Cooper,37.4,25112
nc,Brunswick County,Lib,37,37019,Lon Cecil,2.31,1552
nc,Buncombe County,D,37,37021,Roy Cooper,59.33,81347
nc,Buncombe County,R,37,37021,Pat McCrory,37.57,51513
nc,Buncombe County,Lib,37,37021,Lon Cecil,3.09,4241
nc,Burke County,R,37,37023,Pat McCrory,63.36,23996
nc,Burke County,D,37,37023,Roy Cooper,34.37,13020
nc,Burke County,Lib,37,37023,Lon Cecil,2.25,855
nc,Cabarrus County,R,37,37025,Pat McCrory,56.62,51960
nc,Cabarrus County,D,37,37025,Roy Cooper,40.78,37422
nc,Cabarrus County,Lib,37,37025,Lon Cecil,2.59,2382
nc,Caldwell County,R,37,37027,Pat McCrory,69.62,25070
nc,Caldwell County,D,37,37027,Roy Cooper,27.82,10019
nc,Caldwell County,Lib,37,37027,Lon Cecil,2.54,918
nc,Camden County,R,37,37029,Pat McCrory,69.62,3392
nc,Camden County,D,37,37029,Roy Cooper,27.72,1351
nc,Camden County,Lib,37,37029,Lon Cecil,2.64,129
nc,Carteret County,R,37,37031,Pat McCrory,69.47,25760
nc,Carteret County,D,37,37031,Roy Cooper,28.44,10547
nc,Carteret County,Lib,37,37031,Lon Cecil,2.08,773
nc,Caswell County,R,37,37033,Pat McCrory,52.7,5506
nc,Caswell County,D,37,37033,Roy Cooper,45.87,4792
nc,Caswell County,Lib,37,37033,Lon Cecil,1.41,148
nc,Catawba County,R,37,37035,Pat McCrory,64.45,46031
nc,Catawba County,D,37,37035,Roy Cooper,33.02,23582
nc,Catawba County,Lib,37,37035,Lon Cecil,2.51,1799
nc,Chatham County,D,37,37037,Roy Cooper,55.41,21971
nc,Chatham County,R,37,37037,Pat McCrory,42.78,16961
nc,Chatham County,Lib,37,37037,Lon Cecil,1.8,715
nc,Cherokee County,R,37,37039,Pat McCrory,70.17,9603
nc,Cherokee County,D,37,37039,Roy Cooper,26.64,3646
nc,Cherokee County,Lib,37,37039,Lon Cecil,3.18,436
nc,Chowan County,R,37,37041,Pat McCrory,57.12,4047
nc,Chowan County,D,37,37041,Roy Cooper,41.86,2966
nc,Chowan County,Lib,37,37041,Lon Cecil,1.01,72
nc,Clay County,R,37,37043,Pat McCrory,68.64,3993
nc,Clay County,D,37,37043,Roy Cooper,28.77,1674
nc,Clay County,Lib,37,37043,Lon Cecil,2.57,150
nc,Cleveland County,R,37,37045,Pat McCrory,62.07,27463
nc,Cleveland County,D,37,37045,Roy Cooper,36.26,16046
nc,Cleveland County,Lib,37,37045,Lon Cecil,1.66,735
nc,Columbus County,R,37,37047,Pat McCrory,58.82,13655
nc,Columbus County,D,37,37047,Roy Cooper,39.83,9247
nc,Columbus County,Lib,37,37047,Lon Cecil,1.33,310
nc,Craven County,R,37,37049,Pat McCrory,59.94,27759
nc,Craven County,D,37,37049,Roy Cooper,38.15,17669
nc,Craven County,Lib,37,37049,Lon Cecil,1.9,883
nc,Cumberland County,D,37,37051,Roy Cooper,55.82,69413
nc,Cumberland County,R,37,37051,Pat McCrory,41.88,52082
nc,Cumberland County,Lib,37,37051,Lon Cecil,2.28,2843
nc,Currituck County,R,37,37053,Pat McCrory,71.57,8764
nc,Currituck County,D,37,37053,Roy Cooper,25.49,3122
nc,Currituck County,Lib,37,37053,Lon Cecil,2.92,358
nc,Dare County,R,37,37055,Pat McCrory,55.54,10544
nc,Dare County,D,37,37055,Roy Cooper,41.84,7943
nc,Dare County,Lib,37,37055,Lon Cecil,2.61,496
nc,Davidson County,R,37,37057,Pat McCrory,68.52,49481
nc,Davidson County,D,37,37057,Roy Cooper,29.22,21101
nc,Davidson County,Lib,37,37057,Lon Cecil,2.25,1627
nc,Davie County,R,37,37059,Pat McCrory,67.95,14619
nc,Davie County,D,37,37059,Roy Cooper,29.71,6393
nc,Davie County,Lib,37,37059,Lon Cecil,2.32,500
nc,Duplin County,R,37,37061,Pat McCrory,59.45,12198
nc,Duplin County,D,37,37061,Roy Cooper,39.48,8101
nc,Duplin County,Lib,37,37061,Lon Cecil,1.06,218
nc,Durham County,D,37,37063,Roy Cooper,78.54,119786
nc,Durham County,R,37,37063,Pat McCrory,19.78,30180
nc,Durham County,Lib,37,37063,Lon Cecil,1.67,2548
nc,Edgecombe County,D,37,37065,Roy Cooper,65.28,16096
nc,Edgecombe County,R,37,37065,Pat McCrory,33.85,8348
nc,Edgecombe County,Lib,37,37065,Lon Cecil,0.85,212
nc,Forsyth County,D,37,37067,Roy Cooper,56.22,97625
nc,Forsyth County,R,37,37067,Pat McCrory,41.54,72144
nc,Forsyth County,Lib,37,37067,Lon Cecil,2.23,3874
nc,Franklin County,R,37,37069,Pat McCrory,52.47,15858
nc,Franklin County,D,37,37069,Roy Cooper,45.6,13782
nc,Franklin County,Lib,37,37069,Lon Cecil,1.92,582
nc,Gaston County,R,37,37071,Pat McCrory,62.63,59703
nc,Gaston County,D,37,37071,Roy Cooper,35.13,33495
nc,Gaston County,Lib,37,37071,Lon Cecil,2.23,2128
nc,Gates County,R,37,37073,Pat McCrory,54.31,2854
nc,Gates County,D,37,37073,Roy Cooper,44.24,2325
nc,Gates County,Lib,37,37073,Lon Cecil,1.44,76
nc,Graham County,R,37,37075,Pat McCrory,68.49,2744
nc,Graham County,D,37,37075,Roy Cooper,28.33,1135
nc,Graham County,Lib,37,37075,Lon Cecil,3.17,127
nc,Granville County,D,37,37077,Roy Cooper,49.56,13439
nc,Granville County,R,37,37077,Pat McCrory,48.79,13230
nc,Granville County,Lib,37,37077,Lon Cecil,1.64,445
nc,Greene County,R,37,37079,Pat McCrory,54.52,4364
nc,Greene County,D,37,37079,Roy Cooper,44.63,3572
nc,Greene County,Lib,37,37079,Lon Cecil,0.83,67
nc,Guilford County,D,37,37081,Roy Cooper,60.87,154386
nc,Guilford County,R,37,37081,Pat McCrory,37.02,93893
nc,Guilford County,Lib,37,37081,Lon Cecil,2.1,5340
nc,Halifax County,D,37,37083,Roy Cooper,63.97,15891
nc,Halifax County,R,37,37083,Pat McCrory,35.28,8763
nc,Halifax County,Lib,37,37083,Lon Cecil,0.74,184
nc,Harnett County,R,37,37085,Pat McCrory,59.3,26802
nc,Harnett County,D,37,37085,Roy Cooper,38.44,17376
nc,Harnett County,Lib,37,37085,Lon Cecil,2.24,1014
nc,Haywood County,R,37,37087,Pat McCrory,54.65,16565
nc,Haywood County,D,37,37087,Roy Cooper,42.21,12795
nc,Haywood County,Lib,37,37087,Lon Cecil,3.12,948
nc,Henderson County,R,37,37089,Pat McCrory,58.28,33352
nc,Henderson County,D,37,37089,Roy Cooper,38.94,22286
nc,Henderson County,Lib,37,37089,Lon Cecil,2.76,1580
nc,Hertford County,D,37,37091,Roy Cooper,66.86,6658
nc,Hertford County,R,37,37091,Pat McCrory,32.38,3225
nc,Hertford County,Lib,37,37091,Lon Cecil,0.75,75
nc,Hoke County,D,37,37093,Roy Cooper,53.84,9569
nc,Hoke County,R,37,37093,Pat McCrory,43.42,7717
nc,Hoke County,Lib,37,37093,Lon Cecil,2.72,484
nc,Hyde County,R,37,37095,Pat McCrory,54.91,1246
nc,Hyde County,D,37,37095,Roy Cooper,44.02,999
nc,Hyde County,Lib,37,37095,Lon Cecil,1.05,24
nc,Iredell County,R,37,37097,Pat McCrory,62.19,50358
nc,Iredell County,D,37,37097,Roy Cooper,34.88,28244
nc,Iredell County,Lib,37,37097,Lon Cecil,2.92,2368
nc,Jackson County,D,37,37099,Roy Cooper,49.48,9038
nc,Jackson County,R,37,37099,Pat McCrory,47.31,8642
nc,Jackson County,Lib,37,37099,Lon Cecil,3.2,585
nc,Johnston County,R,37,37101,Pat McCrory,61.8,52615
nc,Johnston County,D,37,37101,Roy Cooper,36.36,30960
nc,Johnston County,Lib,37,37101,Lon Cecil,1.82,1555
nc,Jones County,R,37,37103,Pat McCrory,58.77,2968
nc,Jones County,D,37,37103,Roy Cooper,40.07,2024
nc,Jones County,Lib,37,37103,Lon Cecil,1.14,58
nc,Lee County,R,37,37105,Pat McCrory,52.25,12930
nc,Lee County,D,37,37105,Roy Cooper,45.58,11279
nc,Lee County,Lib,37,37105,Lon Cecil,2.16,536
nc,Lenoir County,R,37,37107,Pat McCrory,53.37,13606
nc,Lenoir County,D,37,37107,Roy Cooper,45.58,11620
nc,Lenoir County,Lib,37,37107,Lon Cecil,1.04,266
nc,Lincoln County,R,37,37109,Pat McCrory,69.17,27410
nc,Lincoln County,D,37,37109,Roy Cooper,28.43,11269
nc,Lincoln County,Lib,37,37109,Lon Cecil,2.38,946
nc,Macon County,R,37,37113,Pat McCrory,61.15,10635
nc,Macon County,D,37,37113,Roy Cooper,35.87,6238
nc,Macon County,Lib,37,37113,Lon Cecil,2.96,516
nc,Madison County,R,37,37115,Pat McCrory,54.22,6010
nc,Madison County,D,37,37115,Roy Cooper,42.97,4763
nc,Madison County,Lib,37,37115,Lon Cecil,2.8,311
nc,Martin County,R,37,37117,Pat McCrory,50.65,5993
nc,Martin County,D,37,37117,Roy Cooper,48.59,5749
nc,Martin County,Lib,37,37117,Lon Cecil,0.74,88
nc,McDowell County,R,37,37111,Pat McCrory,66.47,13009
nc,McDowell County,D,37,37111,Roy Cooper,30.62,5993
nc,McDowell County,Lib,37,37111,Lon Cecil,2.89,567
nc,Mecklenburg County,D,37,37119,Roy Cooper,63.29,294880
nc,Mecklenburg County,R,37,37119,Pat McCrory,34.17,159217
nc,Mecklenburg County,Lib,37,37119,Lon Cecil,2.53,11799
nc,Mitchell County,R,37,37121,Pat McCrory,72.55,5770
nc,Mitchell County,D,37,37121,Roy Cooper,24.95,1985
nc,Mitchell County,Lib,37,37121,Lon Cecil,2.48,198
nc,Montgomery County,R,37,37123,Pat McCrory,58,6605
nc,Montgomery County,D,37,37123,Roy Cooper,40.48,4610
nc,Montgomery County,Lib,37,37123,Lon Cecil,1.5,171
nc,Moore County,R,37,37125,Pat McCrory,61.33,29470
nc,Moore County,D,37,37125,Roy Cooper,36.63,17602
nc,Moore County,Lib,37,37125,Lon Cecil,2.03,978
nc,Nash County,D,37,37127,Roy Cooper,51.7,24422
nc,Nash County,R,37,37127,Pat McCrory,47.24,22316
nc,Nash County,Lib,37,37127,Lon Cecil,1.04,494
nc,New Hanover County,D,37,37129,Roy Cooper,50.85,55546
nc,New Hanover County,R,37,37129,Pat McCrory,46.25,50525
nc,New Hanover County,Lib,37,37129,Lon Cecil,2.89,3159
nc,Northampton County,D,37,37131,Roy Cooper,62.39,6069
nc,Northampton County,R,37,37131,Pat McCrory,36.9,3590
nc,Northampton County,Lib,37,37131,Lon Cecil,0.69,68
nc,Onslow County,R,37,37133,Pat McCrory,65.18,35971
nc,Onslow County,D,37,37133,Roy Cooper,31.89,17601
nc,Onslow County,Lib,37,37133,Lon Cecil,2.91,1609
nc,Orange County,D,37,37135,Roy Cooper,74.79,60536
nc,Orange County,R,37,37135,Pat McCrory,23.41,18953
nc,Orange County,Lib,37,37135,Lon Cecil,1.79,1449
nc,Pamlico County,R,37,37137,Pat McCrory,62.43,4229
nc,Pamlico County,D,37,37137,Roy Cooper,36.08,2444
nc,Pamlico County,Lib,37,37137,Lon Cecil,1.47,100
nc,Pasquotank County,D,37,37139,Roy Cooper,50.98,8623
nc,Pasquotank County,R,37,37139,Pat McCrory,47.12,7970
nc,Pasquotank County,Lib,37,37139,Lon Cecil,1.89,321
nc,Pender County,R,37,37141,Pat McCrory,60.66,16323
nc,Pender County,D,37,37141,Roy Cooper,36.86,9920
nc,Pender County,Lib,37,37141,Lon Cecil,2.46,663
nc,Perquimans County,R,37,37143,Pat McCrory,63.2,4128
nc,Perquimans County,D,37,37143,Roy Cooper,35.63,2327
nc,Perquimans County,Lib,37,37143,Lon Cecil,1.16,76
nc,Person County,R,37,37145,Pat McCrory,55.33,10707
nc,Person County,D,37,37145,Roy Cooper,43.11,8342
nc,Person County,Lib,37,37145,Lon Cecil,1.54,299
nc,Pitt County,D,37,37147,Roy Cooper,52.3,41080
nc,Pitt County,R,37,37147,Pat McCrory,46.06,36179
nc,Pitt County,Lib,37,37147,Lon Cecil,1.63,1283
nc,Polk County,R,37,37149,Pat McCrory,57.79,6200
nc,Polk County,D,37,37149,Roy Cooper,39.88,4279
nc,Polk County,Lib,37,37149,Lon Cecil,2.32,249
nc,Randolph County,R,37,37151,Pat McCrory,72.29,46131
nc,Randolph County,D,37,37151,Roy Cooper,25.43,16230
nc,Randolph County,Lib,37,37151,Lon Cecil,2.26,1447
nc,Richmond County,R,37,37153,Pat McCrory,51.78,9689
nc,Richmond County,D,37,37153,Roy Cooper,46.61,8722
nc,Richmond County,Lib,37,37153,Lon Cecil,1.6,300
nc,Robeson County,R,37,37155,Pat McCrory,53.24,20840
nc,Robeson County,D,37,37155,Roy Cooper,45.83,17939
nc,Robeson County,Lib,37,37155,Lon Cecil,0.92,363
nc,Rockingham County,R,37,37157,Pat McCrory,59.05,24486
nc,Rockingham County,D,37,37157,Roy Cooper,38.93,16142
nc,Rockingham County,Lib,37,37157,Lon Cecil,2,832
nc,Rowan County,R,37,37159,Pat McCrory,63.74,40422
nc,Rowan County,D,37,37159,Roy Cooper,33.74,21397
nc,Rowan County,Lib,37,37159,Lon Cecil,2.51,1598
nc,Rutherford County,R,37,37161,Pat McCrory,65.77,19519
nc,Rutherford County,D,37,37161,Roy Cooper,31.79,9436
nc,Rutherford County,Lib,37,37161,Lon Cecil,2.42,720
nc,Sampson County,R,37,37163,Pat McCrory,57.98,14860
nc,Sampson County,D,37,37163,Roy Cooper,41,10508
nc,Sampson County,Lib,37,37163,Lon Cecil,1,258
nc,Scotland County,D,37,37165,Roy Cooper,53.98,7314
nc,Scotland County,R,37,37165,Pat McCrory,44.63,6048
nc,Scotland County,Lib,37,37165,Lon Cecil,1.38,187
nc,Stanly County,R,37,37167,Pat McCrory,70.71,20893
nc,Stanly County,D,37,37167,Roy Cooper,27.28,8062
nc,Stanly County,Lib,37,37167,Lon Cecil,2,592
nc,Stokes County,R,37,37169,Pat McCrory,69.97,15602
nc,Stokes County,D,37,37169,Roy Cooper,27.52,6138
nc,Stokes County,Lib,37,37169,Lon Cecil,2.5,558
nc,Surry County,R,37,37171,Pat McCrory,67.96,21560
nc,Surry County,D,37,37171,Roy Cooper,30.12,9555
nc,Surry County,Lib,37,37171,Lon Cecil,1.9,605
nc,Swain County,R,37,37173,Pat McCrory,51.34,3082
nc,Swain County,D,37,37173,Roy Cooper,44.21,2654
nc,Swain County,Lib,37,37173,Lon Cecil,4.44,267
nc,Transylvania County,R,37,37175,Pat McCrory,54,9480
nc,Transylvania County,D,37,37175,Roy Cooper,43.02,7553
nc,Transylvania County,Lib,37,37175,Lon Cecil,2.96,521
nc,Tyrrell County,R,37,37177,Pat McCrory,57.68,980
nc,Tyrrell County,D,37,37177,Roy Cooper,40.67,691
nc,Tyrrell County,Lib,37,37177,Lon Cecil,1.64,28
nc,Union County,R,37,37179,Pat McCrory,63.57,66292
nc,Union County,D,37,37179,Roy Cooper,34.15,35615
nc,Union County,Lib,37,37179,Lon Cecil,2.26,2361
nc,Vance County,D,37,37181,Roy Cooper,61.76,12201
nc,Vance County,R,37,37181,Pat McCrory,37.22,7354
nc,Vance County,Lib,37,37181,Lon Cecil,1,198
nc,Wake County,D,37,37183,Roy Cooper,59.89,310956
nc,Wake County,R,37,37183,Pat McCrory,37.91,196866
nc,Wake County,Lib,37,37183,Lon Cecil,2.18,11341
